filename,angry_prob,happy_prob,relaxed_prob,sad_prob
115732551_cd2e9a5fa2_b.jpg,0.0,0.1,0.3,0.6
774811253_26dbc28b03_b.jpg,0.05,0.05,0.3,0.6
5176729920_a10ea2f5ee_b.jpg,0.0,0.0,0.2,0.8
3124150254_71225a78a9_b.jpg,0.1,0.05,0.7,0.15
13890695610_c03ebb8bfb_b.jpg,0.0,0.1,0.3,0.6
5964396683_a4af40afa9_b.jpg,0.05,0.05,0.15,0.75
7125415339_b622fd1e7f_b.jpg,0.05,0.1,0.25,0.6
6847000457_4fbe5154a0_b.jpg,0.0,0.03,0.82,0.15
13965187696_12dcc011e4_b.jpg,0.0,0.0,0.25,0.75
20911191673_c0e51e6b30_b.jpg,0.0,0.05,0.25,0.7
405078012_167bab06a9_b.jpg,0.02,0.03,0.25,0.7
25601169224_fda9e00a5a_b.jpg,0.0,0.0,0.3,0.7
3724862031_80117dc837_b.jpg,0.02,0.08,0.3,0.6
8394502531_631bc0cd3f_b.jpg,0.0,0.1,0.3,0.6
27398707481_0d21324d56_b.jpg,0.05,0.05,0.1,0.8
15175056198_197f93e710_b.jpg,0.0,0.05,0.35,0.6
19290654089_c36c4db194_b.jpg,0.0,0.05,0.2,0.75
8644705375_fb532c16a8_b.jpg,0.03,0.04,0.28,0.65
39226299535_cda5c54cb1_b.jpg,0.05,0.05,0.3,0.6
46254759_b1dad39e27_b.jpg,0.02,0.03,0.2,0.75
16106568543_a0fb69d792_b.jpg,0.0,0.05,0.25,0.7
10205720733_fa7e5ee73b_b.jpg,0.0,0.0,0.25,0.75
36020987356_0c23e84b5d_b.jpg,0.0,0.1,0.3,0.6
43598894785_c342a4af2d_b.jpg,0.0,0.1,0.2,0.7
17441383753_d1beccd665_b.jpg,0.05,0.05,0.4,0.5
8026455624_ff96f0aa27_b.jpg,0.05,0.05,0.2,0.7
21070485828_573e84b9bc_b.jpg,0.01,0.04,0.35,0.6
4141450251_b5d9a0460a_b.jpg,0.02,0.03,0.2,0.75
7972351202_e01ce5d95b_b.jpg,0.0,0.05,0.35,0.6
5462670556_8eaf8bd6cf_b.jpg,0.0,0.05,0.25,0.7
29193974151_a0a06a39ac_b.jpg,0.0,0.0,0.3,0.7
3264001857_4836d402ea_b.jpg,0.01,0.02,0.27,0.7
8496946971_7a02799acb_b.jpg,0.0,0.0,0.2,0.8
3582765074_d384397272_b.jpg,0.0,0.05,0.15,0.8
4207434833_8de40f83aa_b.jpg,0.0,0.0,0.3,0.7
34359333292_5ee356dedf_b.jpg,0.05,0.05,0.3,0.6
15929372443_54f0603358_b.jpg,0.01,0.04,0.15,0.8
13470505533_00930d280e_b.jpg,0.0,0.0,0.3,0.7
16829107248_5287107ed2_b.jpg,0.0,0.02,0.18,0.8
6675990285_5d0ed37efb_b.jpg,0.01,0.04,0.3,0.65
2774774344_cc3d7b4935_b.jpg,0.0,0.05,0.35,0.6
100006702_023849cb36_b.jpg,0.02,0.08,0.3,0.6
6518004685_8e99165498_b.jpg,0.0,0.0,0.3,0.7
2790364191_8e5b751d86_b.jpg,0.02,0.03,0.1,0.85
8488006975_5ab9449759_b.jpg,0.0,0.0,0.2,0.8
9089303396_ce4ed89223_b.jpg,0.03,0.02,0.25,0.7
9304337888_3f9098d540_b.jpg,0.02,0.03,0.25,0.7
5061326881_de626aa660_b.jpg,0.0,0.0,0.4,0.6
5327515311_9a0db0f1f9_b.jpg,0.03,0.02,0.15,0.8
12911483544_9cb51e3b08_b.jpg,0.05,0.05,0.3,0.6
4204670009_9a082dede5_b.jpg,0.0,0.05,0.2,0.75
18861785065_410dec8368_b.jpg,0.05,0.05,0.2,0.7
22531512228_efcea0f5ae_b.jpg,0.05,0.0,0.25,0.7
16388892861_06f6e9fe98_b.jpg,0.04,0.06,0.3,0.6
7161379245_68dc3f1098_b.jpg,0.1,0.6,0.28,0.02
32207385454_2c5b7b13b3_b.jpg,0.0,0.0,0.4,0.6
3473899441_ffd8d1e92d_b.jpg,0.03,0.02,0.35,0.6
16733278322_8a8c7e6d7a_b.jpg,0.0,0.0,0.4,0.6
3148615997_2fbebca9f3_b.jpg,0.05,0.05,0.2,0.7
251213773_bde30e5558_b.jpg,0.0,0.05,0.35,0.6
59210920_498f81fecf_b.jpg,0.03,0.03,0.2,0.75
41983233414_7dafa40425_b.jpg,0.01,0.09,0.2,0.7
19344219066_8b377030b3_b.jpg,0.05,0.03,0.22,0.7
13735726855_2bde57c885_b.jpg,0.03,0.05,0.32,0.6
14512052771_ff4a3810fd_b.jpg,0.02,0.03,0.15,0.8
7380844632_6b782d62a7_b.jpg,0.0,0.05,0.15,0.8
7172773194_98c412d321_b.jpg,0.01,0.04,0.35,0.6
16922259069_1c8cba386d_b.jpg,0.0,0.05,0.15,0.8
3107515503_5a963f6861_b.jpg,0.0,0.1,0.3,0.6
438587153_8768b1ba8a_b.jpg,0.0,0.05,0.2,0.75
1534902382_e54e486a9f_b.jpg,0.01,0.04,0.35,0.6
39772787204_e6742cb953_b.jpg,0.0,0.05,0.35,0.6
2450644299_c929368965_b.jpg,0.0,0.8,0.15,0.05
16421747822_afea292ccb_b.jpg,0.0,0.1,0.35,0.55
15413979646_a80fcde35f_b.jpg,0.0,0.0,0.3,0.7
8458940444_a22eaef0b9_b.jpg,0.05,0.05,0.2,0.7
34066501116_6ef13935d6_b.jpg,0.01,0.01,0.18,0.8
434192501_a28d749336_b.jpg,0.02,0.03,0.35,0.6
50176797536_20c5d98bce_b.jpg,0.03,0.07,0.3,0.6
467661927_0750da82db_b.jpg,0.1,0.1,0.2,0.6
5638603189_e7946afa76_b.jpg,0.05,0.05,0.3,0.6
8694497107_ab56fba3ae_b.jpg,0.05,0.05,0.3,0.6
48026863777_bf1cbaf2fb_b.jpg,0.0,0.05,0.15,0.8
8192578101_65e10479da_b.jpg,0.02,0.03,0.25,0.7
3314210427_34ace2dd41_b.jpg,0.7,0.05,0.1,0.15
40373904941_fac9c641ac_b.jpg,0.0,0.05,0.4,0.55
29430953_be1b54d093_b.jpg,0.05,0.05,0.3,0.6
3901116036_c053f19841_b.jpg,0.05,0.05,0.15,0.75
38462293585_10970a1e51_b.jpg,0.0,0.1,0.4,0.5
4185856534_84fd638957_b.jpg,0.05,0.05,0.3,0.6
16596763201_e2b4edb60b_b.jpg,0.05,0.05,0.2,0.7
38968382211_f279820677_b.jpg,0.0,0.05,0.35,0.6
4171445028_c5ea6505ba_b.jpg,0.0,0.0,0.3,0.7
2386180306_ee62a712d4_b.jpg,0.0,0.05,0.15,0.8
25105547802_19d7101da3_b.jpg,0.02,0.03,0.25,0.7
7623956526_5c55bfee35_b.jpg,0.05,0.05,0.3,0.6
3681323384_1b2426a3ca_b.jpg,0.0,0.05,0.25,0.7
6788991574_7795e9319f_b.jpg,0.05,0.15,0.3,0.5
6706292549_8f8eb0cde4_b.jpg,0.0,0.05,0.35,0.6
15475699122_1a07bcd6ce_b.jpg,0.0,0.0,0.2,0.8
40922256382_ae86e45e0f_b.jpg,0.02,0.05,0.33,0.6
3892767765_f7013a08a6_b.jpg,0.0,0.0,0.35,0.65
15080160597_996274816e_b.jpg,0.0,0.05,0.35,0.6
32973531360_de1d33f32e_b.jpg,0.02,0.03,0.2,0.75
25743012397_506a0462bd_b.jpg,0.1,0.05,0.2,0.65
5513078014_7b98e8f830_b.jpg,0.0,0.0,0.15,0.85
1418998714_d68371fcf2_b.jpg,0.0,0.05,0.2,0.75
16850481979_ddc14e4a5e_b.jpg,0.0,0.0,0.2,0.8
4590240372_1802842e1a_b.jpg,0.02,0.03,0.25,0.7
2262508043_4dc2438096_b.jpg,0.0,0.0,0.2,0.8
452366946_d5a58b66c2_b.jpg,0.01,0.04,0.3,0.65
38449040025_a76e9104ab_b.jpg,0.02,0.5,0.42,0.06
357703298_d0be01c89f_b.jpg,0.02,0.03,0.35,0.6
2246126383_377c1dd50f_b.jpg,0.03,0.02,0.25,0.7
10514694353_b64e20dd77_b.jpg,0.0,0.1,0.3,0.6
100198545_1e8a8f2b09_b.jpg,0.0,0.0,0.25,0.75
26935939841_81daa464b6_b.jpg,0.05,0.1,0.25,0.6
3046888163_0c6f63a3f4_b.jpg,0.05,0.05,0.2,0.7
42420212730_4513973d1a_b.jpg,0.0,0.05,0.25,0.7
40059825295_629c566943_b.jpg,0.0,0.05,0.25,0.7
7831083472_ab5cca0ae2_b.jpg,0.0,0.0,0.3,0.7
8613995532_72889bc565_b.jpg,0.0,0.0,0.2,0.8
7035525195_25838d1caa_b.jpg,0.0,0.05,0.25,0.7
5117610700_a4bbd1031e_b.jpg,0.02,0.06,0.35,0.57
236917942_e03a029b49_b.jpg,0.0,0.2,0.7,0.1
9311402058_1fa4c275f7_b.jpg,0.01,0.03,0.25,0.71
33588469090_4e46f3d9d9_b.jpg,0.0,0.05,0.25,0.7
7285931120_f633756ce8_b.jpg,0.03,0.02,0.35,0.6
16210966569_c8340f2b04_b.jpg,0.0,0.0,0.4,0.6
12799593483_cc66e61338_b.jpg,0.0,0.0,0.2,0.8
4861509864_b8da2902a5_b.jpg,0.05,0.05,0.3,0.6
8296427891_61e5438a37_b.jpg,0.02,0.05,0.23,0.7
94323258_7b142c8c47_b.jpg,0.05,0.05,0.3,0.6
429144114_f12a52ebb3_b.jpg,0.0,0.1,0.3,0.6
493569981_fbe5b8d710_b.jpg,0.0,0.05,0.2,0.75
14212955802_44ed29a8d0_b.jpg,0.0,0.1,0.3,0.6
22252638218_c132f23299_b.jpg,0.0,0.1,0.25,0.65
13873967315_2140fb3045_b.jpg,0.0,0.1,0.3,0.6
15724970478_85d5beb817_b.jpg,0.0,0.05,0.35,0.6
3845520135_61d34d0c96_b.jpg,0.0,0.0,0.15,0.85
5457925865_c2fcf516e3_b.jpg,0.0,0.1,0.2,0.7
29814598188_87ab123bb4_b.jpg,0.05,0.05,0.3,0.6
8007157649_7faede533e_b.jpg,0.0,0.1,0.3,0.6
29073741700_976cc93f90_b.jpg,0.05,0.05,0.3,0.6
2531171534_6d6209c3ae_b.jpg,0.05,0.05,0.3,0.6
6561775983_c76158466f_b.jpg,0.0,0.1,0.2,0.7
7525233274_a16a736d1f_b.jpg,0.01,0.04,0.2,0.75
5414222327_5e28a87bd4_b.jpg,0.0,0.05,0.25,0.7
73309512_140347d3cf_b.jpg,0.03,0.02,0.25,0.7
25440771002_a85deea973_b.jpg,0.05,0.05,0.3,0.6
171373032_0c625c8007_b.jpg,0.0,0.05,0.25,0.7
8159932060_09d2e3273e_b.jpg,0.0,0.0,0.3,0.7
31458584163_bbedfa6dc6_b.jpg,0.0,0.05,0.2,0.75
16339316437_75813c61af_b.jpg,0.02,0.08,0.3,0.6
14282885151_1009648e3c_b.jpg,0.15,0.05,0.3,0.5
31714197293_288b490837_b.jpg,0.05,0.02,0.13,0.8
8294399834_60ef0a57c2_b.jpg,0.0,0.6,0.3,0.1
4184808262_61d47e3679_b.jpg,0.05,0.05,0.3,0.6
48126890461_8d18c7c120_b.jpg,0.0,0.05,0.25,0.7
8498673811_4c782ee6d1_b.jpg,0.0,0.0,0.4,0.6
41756217624_3a5fd88a72_b.jpg,0.0,0.05,0.25,0.7
5221675751_f7d4aab806_b.jpg,0.0,0.05,0.35,0.6
14526134415_84f0e5ed1e_b.jpg,0.0,0.0,0.3,0.7
37926121074_e4c9095725_b.jpg,0.0,0.1,0.2,0.7
6890145981_1ac8f5e98b_b.jpg,0.0,0.05,0.35,0.6
11531482615_433d6de6bd_b.jpg,0.01,0.03,0.3,0.66
6017380480_94faa63657_b.jpg,0.05,0.1,0.15,0.7
3660902965_948af5ba25_b.jpg,0.0,0.05,0.25,0.7
6848893138_e038ebc393_b.jpg,0.02,0.03,0.35,0.6
343892353_6a7d2dadc6_b.jpg,0.05,0.1,0.25,0.6
2436503042_cb6831a4a3_b.jpg,0.05,0.0,0.15,0.8
6924189405_e8e7f9d800_b.jpg,0.0,0.0,0.25,0.75
2218325564_7d7f7b7a8a_b.jpg,0.15,0.05,0.05,0.75
7961724670_e337d28085_b.jpg,0.05,0.05,0.3,0.6
15143909585_b76f0e4e94_b.jpg,0.02,0.03,0.25,0.7
27002169140_4b60308c2b_b.jpg,0.0,0.05,0.35,0.6
6550729081_829154fb11_b.jpg,0.05,0.05,0.3,0.6
5786374046_795ba2fc03_b.jpg,0.0,0.05,0.25,0.7
4373270239_2a7c148b22_b.jpg,0.1,0.0,0.35,0.55
16081677090_862d28fb25_b.jpg,0.05,0.05,0.3,0.6
18771739861_7ddbc024d3_b.jpg,0.0,0.0,0.4,0.6
313808953_614ef9a5eb_b.jpg,0.02,0.03,0.35,0.6
12086764363_7369aeb6f0_b.jpg,0.05,0.05,0.3,0.6
16439167998_87980b63c7_b.jpg,0.05,0.1,0.25,0.6
2440626743_48b5da71b1_b.jpg,0.02,0.03,0.35,0.6
4355044298_744c58e4c4_b.jpg,0.05,0.05,0.3,0.6
14109516580_93136e4bf8_b.jpg,0.0,0.05,0.2,0.75
8139030171_954a6b55fd_b.jpg,0.05,0.05,0.3,0.6
19079353962_864ea58b43_b.jpg,0.0,0.05,0.25,0.7
6917998771_4411c31cde_b.jpg,0.02,0.03,0.25,0.7
26378643175_460254c856_b.jpg,0.0,0.1,0.2,0.7
8463003611_03f9820c7e_b.jpg,0.03,0.05,0.25,0.67
159428076_1e32baf752_b.jpg,0.05,0.05,0.25,0.65
6285390378_3e8d4bd8f4_b.jpg,0.0,0.05,0.2,0.75
7028772773_1de514bdce_b.jpg,0.05,0.1,0.25,0.6
8548778929_4dac963fae_b.jpg,0.02,0.05,0.13,0.8
5632689012_11fd77e442_b.jpg,0.0,0.1,0.3,0.6
24901146807_76c00307f0_b.jpg,0.05,0.05,0.1,0.8
15285863202_cc4d01897f_b.jpg,0.1,0.0,0.4,0.5
4115252577_44c6162c81_b.jpg,0.0,0.05,0.35,0.6
991567607_521ce7f68d_b.jpg,0.0,0.05,0.35,0.6
8409188814_49d0bf0dfc_b.jpg,0.0,0.0,0.8,0.2
12097299604_54aab2b67a_b.jpg,0.02,0.08,0.3,0.6
7907418530_468f2c2527_b.jpg,0.0,0.1,0.3,0.6
3700090179_30013ee520_b.jpg,0.0,0.0,0.2,0.8
12911923485_63f07f461c_b.jpg,0.0,0.0,0.4,0.6
5405525984_01888ac730_b.jpg,0.0,0.1,0.3,0.6
5811600734_656b1b0788_b.jpg,0.0,0.05,0.25,0.7
21082554618_b7410b79c9_b.jpg,0.0,0.0,0.25,0.75
456082686_5f9e52451f_b.jpg,0.0,0.05,0.25,0.7
14577034516_397215e897_b.jpg,0.02,0.03,0.25,0.7
248733287_d853093d2d_b.jpg,0.0,0.0,0.15,0.85
45106112992_c5d1d156b8_b.jpg,0.02,0.08,0.2,0.7
16604773325_2042862c68_b.jpg,0.0,0.05,0.35,0.6
5350973852_0018242729_b.jpg,0.0,0.0,0.25,0.75
2321822981_d3d6d6f4c4_b.jpg,0.08,0.02,0.3,0.6
4858421_30207956a4_b.jpg,0.0,0.02,0.2,0.78
3882428475_1ac47d2611_b.jpg,0.0,0.1,0.3,0.6
4712643889_0a50e1d3b2_b.jpg,0.0,0.05,0.35,0.6
16529519715_908c5b3620_b.jpg,0.04,0.04,0.2,0.72
31016384913_44483fe531_b.jpg,0.02,0.03,0.25,0.7
4391047380_1e60f608d0_b.jpg,0.5,0.05,0.1,0.35
17136963195_5852efebe0_b.jpg,0.0,0.1,0.3,0.6
14151730752_06e78a1d07_b.jpg,0.05,0.05,0.2,0.7
27919130469_e75e910f78_b.jpg,0.0,0.0,0.2,0.8
2248281855_5c9b008e25_b.jpg,0.0,0.0,0.25,0.75
10107489634_e3cb096477_b.jpg,0.03,0.02,0.25,0.7
10786356475_9c17bd2db7_b.jpg,0.0,0.1,0.2,0.7
8673183402_44b64efc20_b.jpg,0.0,0.0,0.15,0.85
15013530467_47e7af6941_b.jpg,0.05,0.05,0.3,0.6
16210939349_146534398a_b.jpg,0.02,0.03,0.25,0.7
8740374327_4770ca8a78_b.jpg,0.0,0.1,0.7,0.2
3469454334_7b1b207d7a_b.jpg,0.0,0.0,0.2,0.8
5600064199_98eb285ba3_b.jpg,0.05,0.05,0.1,0.8
10393521644_3602ef240e_b.jpg,0.03,0.02,0.25,0.7
5086361419_631249aff1_b.jpg,0.7,0.05,0.1,0.15
20536977652_5c16e5b46d_b.jpg,0.0,0.05,0.35,0.6
5361948044_fc7f29957f_b.jpg,0.0,0.1,0.3,0.6
8499318369_b24719a7ae_b.jpg,0.0,0.1,0.3,0.6
3813595278_cbb03c2f79_b.jpg,0.05,0.05,0.3,0.6
8121272944_095ed6f540_b.jpg,0.0,0.1,0.3,0.6
4581520865_fafa4eebb6_b.jpg,0.01,0.02,0.17,0.8
13646674733_c32bffdf69_b.jpg,0.0,0.6,0.35,0.05
20204015254_df0d61baef_b.jpg,0.0,0.0,0.3,0.7
16774648371_f3c096fe58_b.jpg,0.6,0.05,0.15,0.2
12446125095_8187bc401c_b.jpg,0.03,0.02,0.2,0.75
15679083370_b848da5c2e_b.jpg,0.01,0.04,0.2,0.75
46397435515_6dc57b117a_b.jpg,0.08,0.02,0.3,0.6
2523230044_afbe46639d_b.jpg,0.0,0.05,0.25,0.7
8056672744_a305375aac_b.jpg,0.05,0.05,0.35,0.55
2659620_b8141b1c92_b.jpg,0.0,0.1,0.4,0.5
250690870_48332e14f7_b.jpg,0.01,0.04,0.35,0.6
6586261977_b1bdbf4c74_b.jpg,0.04,0.06,0.15,0.75
171021214_3347802bf0_b.jpg,0.03,0.02,0.15,0.8
6836589745_57ca00eda8_b.jpg,0.05,0.05,0.15,0.75
15631179051_d0c777a2ba_b.jpg,0.0,0.0,0.15,0.85
860254512_4dc35287f4_b.jpg,0.0,0.0,0.2,0.8
4374577161_ea6632ac96_b.jpg,0.01,0.04,0.35,0.6
29734438_7e1bef5ef4_b.jpg,0.0,0.0,0.2,0.8
4077441589_8d906f376b_b.jpg,0.01,0.04,0.25,0.7
14405619605_a6f0d1ab07_b.jpg,0.02,0.03,0.4,0.55
27578960523_c621475580_b.jpg,0.05,0.05,0.3,0.6
6937408516_a3940edc6e_b.jpg,0.05,0.05,0.2,0.7
5850856664_3433f4ed72_b.jpg,0.0,0.0,0.15,0.85
17056336472_7287b3810c_b.jpg,0.0,0.0,0.3,0.7
8206945122_48d41fbdb5_b.jpg,0.05,0.05,0.3,0.6
5247028906_36c075f873_b.jpg,0.05,0.05,0.3,0.6
8631161325_82cb2a9779_b.jpg,0.0,0.1,0.3,0.6
40635426862_84f1f85181_b.jpg,0.02,0.03,0.25,0.7
9044431235_b78a7fc4e7_b.jpg,0.0,0.05,0.35,0.6
3086507512_171ab16ff7_b.jpg,0.0,0.05,0.2,0.75
20167923995_99fd4abef4_b.jpg,0.0,0.0,0.2,0.8
3079106501_33d2dc35fd_b.jpg,0.0,0.0,0.3,0.7
6106898564_85c1c018d5_b.jpg,0.0,0.05,0.15,0.8
6793050956_1dfc5e8f6a_b.jpg,0.05,0.8,0.1,0.05
6630890435_d4faee5737_b.jpg,0.05,0.03,0.12,0.8
10761644606_6e47bd9fe3_b.jpg,0.0,0.05,0.15,0.8
16273118091_609c328804_b.jpg,0.0,0.05,0.35,0.6
484253914_2ef8e6be76_b.jpg,0.0,0.0,0.4,0.6
5335514573_7a958e9ac5_b.jpg,0.25,0.05,0.15,0.55
8730643784_03e594847c_b.jpg,0.05,0.05,0.3,0.6
5800013366_c96bccea41_b.jpg,0.03,0.05,0.12,0.8
24317427230_a73d8a7b63_b.jpg,0.01,0.05,0.35,0.59
2182490531_029661fe02_b.jpg,0.0,0.0,0.25,0.75
379822434_914b56d9fa_b.jpg,0.0,0.0,0.25,0.75
278661019_6db7cbe51f_b.jpg,0.05,0.05,0.1,0.8
5691270016_199d5eb123_b.jpg,0.05,0.05,0.7,0.2
3312476508_50f5dca168_b.jpg,0.02,0.03,0.15,0.8
16904435559_a56a738743_b.jpg,0.1,0.05,0.4,0.45
19706788039_e8af27dc35_b.jpg,0.0,0.1,0.3,0.6
2851990001_3195531718_b.jpg,0.02,0.03,0.25,0.7
30507723770_4457404c2b_b.jpg,0.0,0.03,0.27,0.7
15570569916_c4967168df_b.jpg,0.01,0.02,0.27,0.7
4232789184_7cb2ac625c_b.jpg,0.0,0.05,0.35,0.6
1561998440_00ffce2f7f_b.jpg,0.0,0.2,0.8,0.0
2273186263_d279de3090_b.jpg,0.05,0.05,0.4,0.5
1121251714_c580b86b4f_b.jpg,0.0,0.25,0.6,0.15
6995018757_fdba958afa_b.jpg,0.05,0.05,0.15,0.75
7979262914_0e657dc0b4_b.jpg,0.05,0.05,0.2,0.7
2082193362_f926f80a4a_b.jpg,0.0,0.2,0.2,0.6
37945381114_246006c5b8_b.jpg,0.0,0.0,0.3,0.7
2565240304_f712525862_b.jpg,0.1,0.05,0.25,0.6
6171602232_c63b1eba05_b.jpg,0.0,0.0,0.3,0.7
2091193367_4b4b9415e0_b.jpg,0.03,0.07,0.3,0.6
6935238568_b4ca7f0e1a_b.jpg,0.0,0.0,0.3,0.7
15772048690_26eb40e2c1_b.jpg,0.0,0.05,0.2,0.75
3555676003_1d10a9f68b_b.jpg,0.05,0.05,0.15,0.75
3293472743_ac1a125b8e_b.jpg,0.1,0.0,0.25,0.65
222231376_728b5bda65_b.jpg,0.01,0.04,0.8,0.15
17731911594_8ed70301c7_b.jpg,0.03,0.07,0.3,0.6
23362792312_011a3cf226_b.jpg,0.0,0.0,0.15,0.85
2496884869_87514be8be_b.jpg,0.05,0.05,0.3,0.6
32224910730_b5f66a4dca_b.jpg,0.05,0.05,0.3,0.6
36836561510_8a516e43f1_b.jpg,0.05,0.05,0.3,0.6
26871678174_6521e9d82d_b.jpg,0.0,0.05,0.25,0.7
26278881259_55a784bb2f_b.jpg,0.01,0.1,0.29,0.6
5361331997_4ff04fd33a_b.jpg,0.05,0.05,0.4,0.5
21281968488_7a6ea97933_b.jpg,0.0,0.1,0.3,0.6
9702256221_4b47843413_b.jpg,0.02,0.03,0.15,0.8
2240400335_4a211fc69f_b.jpg,0.0,0.05,0.2,0.75
7188923085_6eb243e7e3_b.jpg,0.0,0.05,0.35,0.6
46588635744_a9c0432434_b.jpg,0.0,0.05,0.15,0.8
3392876506_718f75a63f_b.jpg,0.1,0.05,0.25,0.6
5466135010_5603b2a555_b.jpg,0.02,0.03,0.25,0.7
5755423649_a33d06bae2_b.jpg,0.02,0.1,0.2,0.68
3663067442_d081a8c013_b.jpg,0.0,0.05,0.3,0.65
5923069106_cc0f53a443_b.jpg,0.0,0.0,0.4,0.6
3081390100_dd2c34098f_b.jpg,0.0,0.1,0.2,0.7
9023578154_e5b4c09dc7_b.jpg,0.05,0.6,0.3,0.05
3444838858_baf9534aac_b.jpg,0.06,0.04,0.4,0.5
4094703171_70875d3c85_b.jpg,0.0,0.05,0.15,0.8
11174785523_11a8185393_b.jpg,0.02,0.55,0.4,0.03
7030218017_4a666a52fe_b.jpg,0.1,0.0,0.3,0.6
4619984249_e24d1b2724_b.jpg,0.0,0.1,0.3,0.6
129384561_ef15713378_b.jpg,0.0,0.0,0.25,0.75
8906036643_5fb32101f5_b.jpg,0.01,0.04,0.25,0.7
7184660542_506aa3d050_b.jpg,0.0,0.05,0.35,0.6
6889231333_716e54c787_b.jpg,0.05,0.05,0.3,0.6
28818862726_fd1568e5e1_b.jpg,0.0,0.0,0.4,0.6
8725395782_54ffd32f5c_b.jpg,0.0,0.05,0.15,0.8
4254718627_4bcb0a6cbc_b.jpg,0.02,0.03,0.2,0.75
14460546661_2ca1345c8c_b.jpg,0.0,0.1,0.3,0.6
163710973_99052b3846_b.jpg,0.02,0.03,0.25,0.7
5220662444_a4bf9e078d_b.jpg,0.02,0.03,0.15,0.8
4631276148_de3549b595_b.jpg,0.0,0.05,0.25,0.7
24665804276_3c012f6606_b.jpg,0.15,0.05,0.1,0.7
1334547655_858d6980d9_b.jpg,0.05,0.05,0.3,0.6
478951753_b8bd846877_b.jpg,0.0,0.1,0.3,0.6
4703175531_78e19c9ca1_b.jpg,0.0,0.0,0.3,0.7
8471980328_15a88c762d_b.jpg,0.0,0.05,0.2,0.75
7234193128_d0e9b37181_b.jpg,0.0,0.05,0.25,0.7
9154709400_1b66113051_b.jpg,0.02,0.03,0.3,0.65
13939909723_a0080f52e4_b.jpg,0.01,0.04,0.25,0.7
33326692715_b3dea1d023_b.jpg,0.0,0.0,0.2,0.8
15225297476_b830c275d9_b.jpg,0.15,0.05,0.1,0.7
544553776_25db0e6ebc_b.jpg,0.03,0.07,0.2,0.7
4296019802_45ddafb7f0_b.jpg,0.01,0.04,0.35,0.6
32687600491_e4277744f2_b.jpg,0.02,0.03,0.35,0.6
10325720_7181f50c66_b.jpg,0.02,0.03,0.25,0.7
1540771952_5688a2c458_b.jpg,0.02,0.03,0.35,0.6
132468513_ae349cc967_b.jpg,0.0,0.1,0.3,0.6
6110008413_8f86b0cac7_b.jpg,0.1,0.1,0.2,0.6
4965650344_d21244ce6a_b.jpg,0.0,0.1,0.3,0.6
530057408_b4a2c3472d_b.jpg,0.1,0.05,0.15,0.7
6147061560_d66668a5d1_b.jpg,0.0,0.05,0.15,0.8
15856228415_cf7d3eb75b_b.jpg,0.02,0.03,0.15,0.8
5061936472_da401c68d5_b.jpg,0.3,0.0,0.2,0.5
2822962032_269042bd13_b.jpg,0.0,0.05,0.75,0.2
32519325755_ce96706e0d_b.jpg,0.0,0.0,0.15,0.85
1154748694_98f770d840_b.jpg,0.0,0.05,0.35,0.6
8300711236_f901c80777_b.jpg,0.05,0.1,0.25,0.6
1480422603_c3681b275d_b.jpg,0.0,0.15,0.25,0.6
14807640382_37826cb25c_b.jpg,0.05,0.05,0.3,0.6
13565197863_ff036647fd_b.jpg,0.02,0.01,0.17,0.8
17993319_db9a3b7b78_b.jpg,0.0,0.0,0.4,0.6
2326992053_95f1a6ba84_b.jpg,0.0,0.0,0.15,0.85
3539706576_bb54aa13b8_b.jpg,0.02,0.03,0.2,0.75
534185509_591912b799_b.jpg,0.0,0.0,0.3,0.7
558698862_81eeb4167a_b.jpg,0.0,0.0,0.2,0.8
3887614176_d756eb88a4_b.jpg,0.0,0.1,0.2,0.7
5045278528_84c43195a3_b.jpg,0.0,0.0,0.3,0.7
17424629503_26f513bf6f_b.jpg,0.0,0.1,0.3,0.6
9676484071_561becbe76_b.jpg,0.0,0.0,0.25,0.75
9710614809_b593dc7911_b.jpg,0.0,0.1,0.3,0.6
4256289077_871723d2a7_b.jpg,0.05,0.05,0.3,0.6
278052981_e32451e10f_b.jpg,0.0,0.05,0.3,0.65
16124737818_548bc39244_b.jpg,0.0,0.0,0.3,0.7
441042529_4f47cb17ec_b.jpg,0.0,0.05,0.25,0.7
1171599717_cf25e48c95_b.jpg,0.02,0.08,0.3,0.6
7235128420_dc1f23205f_b.jpg,0.2,0.05,0.15,0.6
10579523196_a4ef239468_b.jpg,0.05,0.05,0.2,0.7
10523045745_77afe27f9c_b.jpg,0.05,0.05,0.2,0.7
11032976_e24fcd7248_b.jpg,0.0,0.0,0.2,0.8
5993988136_2667b00ea0_b.jpg,0.0,0.1,0.2,0.7
3497874133_036ed88944_b.jpg,0.0,0.0,0.3,0.7
8673355563_41f525fe72_b.jpg,0.0,0.1,0.3,0.6
2243308410_2360439aa7_b.jpg,0.05,0.05,0.3,0.6
2495436910_7ab1aa2911_b.jpg,0.01,0.04,0.25,0.7
15070422423_8ee9af07f6_b.jpg,0.02,0.03,0.35,0.6
14466070511_937f1a95a0_b.jpg,0.1,0.0,0.3,0.6
6262638857_9a32a0cf93_b.jpg,0.0,0.05,0.3,0.65
6255625611_5e6b8e6550_b.jpg,0.0,0.0,0.2,0.8
5592509986_06e63a8509_b.jpg,0.0,0.05,0.35,0.6
